word_id,word,status,morpheme_path
WORD2618,아산,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2618_REAL01_F_morpheme.json"
WORD2619,의정부,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2619_REAL01_F_morpheme.json"
WORD2620,봐주다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2620_REAL01_F_morpheme.json"
WORD2621,원주,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2621_REAL01_F_morpheme.json"
WORD2622,눈썰미,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2622_REAL01_F_morpheme.json"
WORD2623,전주,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2623_REAL01_F_morpheme.json"
WORD2624,주목,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2624_REAL01_F_morpheme.json"
WORD2625,의성,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2625_REAL01_F_morpheme.json"
WORD2626,눈가림,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2626_REAL01_F_morpheme.json"
WORD2627,남원,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2627_REAL01_F_morpheme.json"
WORD2628,삼척,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2628_REAL01_F_morpheme.json"
WORD2629,일산,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2629_REAL01_F_morpheme.json"
WORD2630,강릉,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2630_REAL01_F_morpheme.json"
WORD2631,영,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2631_REAL01_F_morpheme.json"
WORD2632,일,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2632_REAL01_F_morpheme.json"
WORD2633,이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2633_REAL01_F_morpheme.json"
WORD2634,삼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2634_REAL01_F_morpheme.json"
WORD2635,사,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2635_REAL01_F_morpheme.json"
WORD2636,오,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2636_REAL01_F_morpheme.json"
WORD2637,육,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2637_REAL01_F_morpheme.json"
WORD2638,칠,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2638_REAL01_F_morpheme.json"
WORD2639,팔,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2639_REAL01_F_morpheme.json"
WORD2640,구,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2640_REAL01_F_morpheme.json"
WORD2641,십,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2641_REAL01_F_morpheme.json"
WORD2642,십,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2642_REAL01_F_morpheme.json"
WORD2643,십일,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2643_REAL01_F_morpheme.json"
WORD2644,십이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2644_REAL01_F_morpheme.json"
WORD2645,십삼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2645_REAL01_F_morpheme.json"
WORD2646,십사,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2646_REAL01_F_morpheme.json"
WORD2647,십오,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2647_REAL01_F_morpheme.json"
WORD2648,십육,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2648_REAL01_F_morpheme.json"
WORD2649,십칠,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2649_REAL01_F_morpheme.json"
WORD2650,십팔,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2650_REAL01_F_morpheme.json"
WORD2651,십구,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2651_REAL01_F_morpheme.json"
WORD2652,이십,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2652_REAL01_F_morpheme.json"
WORD2653,이십일,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2653_REAL01_F_morpheme.json"
WORD2654,이십이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2654_REAL01_F_morpheme.json"
WORD2655,이십삼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2655_REAL01_F_morpheme.json"
WORD2656,이십사,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2656_REAL01_F_morpheme.json"
WORD2657,이십오,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2657_REAL01_F_morpheme.json"
WORD2658,이십육,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2658_REAL01_F_morpheme.json"
WORD2659,이십칠,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2659_REAL01_F_morpheme.json"
WORD2660,이십팔,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2660_REAL01_F_morpheme.json"
WORD2661,이십구,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2661_REAL01_F_morpheme.json"
WORD2662,삼십,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2662_REAL01_F_morpheme.json"
WORD2663,삼십일,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2663_REAL01_F_morpheme.json"
WORD2664,삼십이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2664_REAL01_F_morpheme.json"
WORD2665,삼십삼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2665_REAL01_F_morpheme.json"
WORD2666,삼십사,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2666_REAL01_F_morpheme.json"
WORD2667,삼십오,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2667_REAL01_F_morpheme.json"
WORD2668,삼십육,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2668_REAL01_F_morpheme.json"
WORD2669,삼십칠,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2669_REAL01_F_morpheme.json"
WORD2670,삼십팔,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2670_REAL01_F_morpheme.json"
WORD2671,삼십구,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2671_REAL01_F_morpheme.json"
WORD2672,사십,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2672_REAL01_F_morpheme.json"
WORD2673,사십일,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2673_REAL01_F_morpheme.json"
WORD2674,사십이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2674_REAL01_F_morpheme.json"
WORD2675,사십삼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2675_REAL01_F_morpheme.json"
WORD2676,사십사,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2676_REAL01_F_morpheme.json"
WORD2677,사십오,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2677_REAL01_F_morpheme.json"
WORD2678,사십육,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2678_REAL01_F_morpheme.json"
WORD2679,사십칠,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2679_REAL01_F_morpheme.json"
WORD2680,사십팔,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2680_REAL01_F_morpheme.json"
WORD2681,사십구,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2681_REAL01_F_morpheme.json"
WORD2682,오십,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2682_REAL01_F_morpheme.json"
WORD2683,오십일,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2683_REAL01_F_morpheme.json"
WORD2684,오십이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2684_REAL01_F_morpheme.json"
WORD2685,오십삼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2685_REAL01_F_morpheme.json"
WORD2686,오십사,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2686_REAL01_F_morpheme.json"
WORD2687,오십오,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2687_REAL01_F_morpheme.json"
WORD2688,오십육,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2688_REAL01_F_morpheme.json"
WORD2689,오십칠,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2689_REAL01_F_morpheme.json"
WORD2690,오십팔,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2690_REAL01_F_morpheme.json"
WORD2691,오십구,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2691_REAL01_F_morpheme.json"
WORD2692,육십,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2692_REAL01_F_morpheme.json"
WORD2693,육십일,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2693_REAL01_F_morpheme.json"
WORD2694,육십이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2694_REAL01_F_morpheme.json"
WORD2695,육십삼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2695_REAL01_F_morpheme.json"
WORD2696,육십사,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2696_REAL01_F_morpheme.json"
WORD2697,육십오,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2697_REAL01_F_morpheme.json"
WORD2698,육십육,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2698_REAL01_F_morpheme.json"
WORD2699,육십칠,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2699_REAL01_F_morpheme.json"
WORD2700,육십팔,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2700_REAL01_F_morpheme.json"
WORD2701,육십구,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2701_REAL01_F_morpheme.json"
WORD2702,칠십,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2702_REAL01_F_morpheme.json"
WORD2703,칠십일,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2703_REAL01_F_morpheme.json"
WORD2704,칠십이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2704_REAL01_F_morpheme.json"
WORD2705,칠십삼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2705_REAL01_F_morpheme.json"
WORD2706,칠십사,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2706_REAL01_F_morpheme.json"
WORD2707,칠십오,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2707_REAL01_F_morpheme.json"
WORD2708,칠십육,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2708_REAL01_F_morpheme.json"
WORD2709,칠십칠,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2709_REAL01_F_morpheme.json"
WORD2710,칠십팔,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2710_REAL01_F_morpheme.json"
WORD2711,칠십구,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2711_REAL01_F_morpheme.json"
WORD2712,팔십,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2712_REAL01_F_morpheme.json"
WORD2713,팔십일,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2713_REAL01_F_morpheme.json"
WORD2714,팔십이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2714_REAL01_F_morpheme.json"
WORD2715,팔십삼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2715_REAL01_F_morpheme.json"
WORD2716,팔십사,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2716_REAL01_F_morpheme.json"
WORD2717,팔십오,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2717_REAL01_F_morpheme.json"
WORD2718,팔십육,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2718_REAL01_F_morpheme.json"
WORD2719,팔십칠,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2719_REAL01_F_morpheme.json"
WORD2720,팔십팔,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2720_REAL01_F_morpheme.json"
WORD2721,팔십구,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2721_REAL01_F_morpheme.json"
WORD2722,구십,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2722_REAL01_F_morpheme.json"
WORD2723,구십일,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2723_REAL01_F_morpheme.json"
WORD2724,구십이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2724_REAL01_F_morpheme.json"
WORD2725,구십삼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2725_REAL01_F_morpheme.json"
WORD2726,구십사,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2726_REAL01_F_morpheme.json"
WORD2727,구십오,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2727_REAL01_F_morpheme.json"
WORD2728,구십육,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2728_REAL01_F_morpheme.json"
WORD2729,구십칠,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2729_REAL01_F_morpheme.json"
WORD2730,구십팔,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2730_REAL01_F_morpheme.json"
WORD2731,구십구,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2731_REAL01_F_morpheme.json"
WORD2732,백,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2732_REAL01_F_morpheme.json"
WORD2733,백일,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2733_REAL01_F_morpheme.json"
WORD2734,백이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2734_REAL01_F_morpheme.json"
WORD2735,백삼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2735_REAL01_F_morpheme.json"
WORD2736,백사,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2736_REAL01_F_morpheme.json"
WORD2737,백오,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2737_REAL01_F_morpheme.json"
WORD2738,백육,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2738_REAL01_F_morpheme.json"
WORD2739,백칠,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2739_REAL01_F_morpheme.json"
WORD2740,백팔,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2740_REAL01_F_morpheme.json"
WORD2741,백구,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2741_REAL01_F_morpheme.json"
WORD2742,백십,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2742_REAL01_F_morpheme.json"
WORD2743,백십일,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2743_REAL01_F_morpheme.json"
WORD2744,백십이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2744_REAL01_F_morpheme.json"
WORD2745,백십삼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2745_REAL01_F_morpheme.json"
WORD2746,백십사,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2746_REAL01_F_morpheme.json"
WORD2747,백십오,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2747_REAL01_F_morpheme.json"
WORD2748,백십육,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2748_REAL01_F_morpheme.json"
WORD2749,백십칠,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2749_REAL01_F_morpheme.json"
WORD2750,백십팔,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2750_REAL01_F_morpheme.json"
WORD2751,백십구,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2751_REAL01_F_morpheme.json"
WORD2752,백이십,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2752_REAL01_F_morpheme.json"
WORD2753,백이십일,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2753_REAL01_F_morpheme.json"
WORD2754,백이십이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2754_REAL01_F_morpheme.json"
WORD2755,백이십삼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2755_REAL01_F_morpheme.json"
WORD2756,백이십사,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2756_REAL01_F_morpheme.json"
WORD2757,백이십오,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2757_REAL01_F_morpheme.json"
WORD2758,백이십육,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2758_REAL01_F_morpheme.json"
WORD2759,백이십칠,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2759_REAL01_F_morpheme.json"
WORD2760,백이십팔,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2760_REAL01_F_morpheme.json"
WORD2761,백이십구,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2761_REAL01_F_morpheme.json"
WORD2762,백삼십,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2762_REAL01_F_morpheme.json"
WORD2763,백삼십일,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2763_REAL01_F_morpheme.json"
WORD2764,백삼십이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2764_REAL01_F_morpheme.json"
WORD2765,백삼십삼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2765_REAL01_F_morpheme.json"
WORD2766,백삼십사,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2766_REAL01_F_morpheme.json"
WORD2767,백삼십오,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2767_REAL01_F_morpheme.json"
WORD2768,백삼십육,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2768_REAL01_F_morpheme.json"
WORD2769,백삼십칠,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2769_REAL01_F_morpheme.json"
WORD2770,백삼십팔,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2770_REAL01_F_morpheme.json"
WORD2771,백삼십구,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2771_REAL01_F_morpheme.json"
WORD2772,백사십,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2772_REAL01_F_morpheme.json"
WORD2773,백사십일,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2773_REAL01_F_morpheme.json"
WORD2774,백사십이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2774_REAL01_F_morpheme.json"
WORD2775,백사십삼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2775_REAL01_F_morpheme.json"
WORD2776,백사십사,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2776_REAL01_F_morpheme.json"
WORD2777,백사십오,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2777_REAL01_F_morpheme.json"
WORD2778,백사십육,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2778_REAL01_F_morpheme.json"
WORD2779,백사십칠,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2779_REAL01_F_morpheme.json"
WORD2780,백사십팔,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2780_REAL01_F_morpheme.json"
WORD2781,백사십구,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2781_REAL01_F_morpheme.json"
WORD2782,백오십,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2782_REAL01_F_morpheme.json"
WORD2783,백오십일,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2783_REAL01_F_morpheme.json"
WORD2784,백오십이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2784_REAL01_F_morpheme.json"
WORD2785,백오십삼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2785_REAL01_F_morpheme.json"
WORD2786,백오십사,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD2786_REAL01_F_morpheme.json"
